Zipcode,2015
77002,11922.0
77003,10438.0
77004,35739.0
77005,27187.0
77006,21795.0
77007,33029.0
77008,31868.0
77009,39260.0
77010,809.0
77011,19303.0
77012,20494.0
77013,21111.0
77014,33960.0
77015,57141.0
77016,26587.0
77017,33709.0
77018,27513.0
77019,20644.0
77020,26005.0
77021,26209.0
77022,28430.0
77023,28316.0
77024,37042.0
77025,28305.0
77026,22485.0
77027,15749.0
77028,14558.0
77029,17835.0
77030,10279.0
77031,18380.0
77032,13032.0
77033,27478.0
77034,39496.0
77035,36515.0
77036,75302.0
77037,20832.0
77038,28811.0
77039,29660.0
77040,47051.0
77041,36368.0
77042,39384.0
77043,25104.0
77044,37753.0
77045,33917.0
77046,961.0
77047,25073.0
77048,16428.0
77049,31111.0
77050,4805.0
77051,15141.0
77054,22862.0
77055,43691.0
77056,18685.0
77057,39905.0
77058,16881.0
77059,18079.0
77060,45648.0
77061,25155.0
77062,26448.0
77063,36772.0
77064,47361.0
77065,38652.0
77066,32860.0
77067,31966.0
77068,11015.0
77069,17286.0
77070,49622.0
77071,28003.0
77072,58871.0
77073,42085.0
77074,36764.0
77075,42569.0
77076,34467.0
77077,54931.0
77078,16325.0
77079,33013.0
77080,47080.0
77081,45039.0
77082,54555.0
77083,74174.0
77084,102437.0
77085,17571.0
77086,28886.0
77087,36855.0
77088,55593.0
77089,53320.0
77090,35958.0
77091,23442.0
77092,37022.0
77093,42735.0
77094,8897.0
77095,71473.0
77096,36145.0
77098,12271.0
77099,47166.0
77201,0.0
77336,12044.0
77338,38017.0
77339,39863.0
77345,29394.0
77346,60066.0
77373,56942.0
77375,45003.0
77377,33849.0
77379,75775.0
77388,43339.0
77389,28542.0
77396,48587.0
77401,18510.0
77429,79535.0
77433,64493.0
77447,13616.0
77449,106175.0
77450,74246.0
77484,11512.0
77493,26013.0
77502,38390.0
77503,25083.0
77504,24052.0
77505,23481.0
77506,36436.0
77507,0.0
77520,38348.0
77521,53991.0
77530,30175.0
77532,28430.0
77536,32531.0
77547,10027.0
77562,10591.0
77571,36865.0
77586,22550.0
77587,16868.0
77598,23877.0
