Zipcode,2013
77562,10751.0
77571,36116.0
77586,22044.0
77587,16734.0
77598,23738.0
77002,11602.0
77003,10617.0
77004,31593.0
77005,25752.0
77006,20573.0
77007,30868.0
77008,30807.0
77009,39725.0
77010,564.0
77011,19442.0
77012,21868.0
77013,19246.0
77014,30665.0
77015,57096.0
77016,27010.0
77017,33259.0
77018,26794.0
77019,19995.0
77020,26889.0
77021,25479.0
77022,28898.0
77023,29871.0
77024,35367.0
77025,26379.0
77026,22909.0
77027,15455.0
77028,15682.0
77029,18242.0
77030,11031.0
77031,18079.0
77032,13743.0
77033,27539.0
77034,35514.0
77035,35699.0
77036,68373.0
77037,20152.0
77038,28182.0
77039,28151.0
77040,44762.0
77041,36805.0
77042,36583.0
77043,23396.0
77044,33672.0
77045,32650.0
77046,1122.0
77047,22334.0
77048,16025.0
77049,29460.0
77050,4188.0
77051,14782.0
77054,21668.0
77055,44281.0
77056,17263.0
77057,39903.0
77058,16099.0
77059,18867.0
77060,44284.0
77061,24760.0
77062,25866.0
77063,35961.0
77064,45932.0
77065,37344.0
77066,31208.0
77067,30930.0
77068,10306.0
77069,16088.0
77070,46640.0
77071,26520.0
77072,56199.0
77073,38406.0
77074,36939.0
77075,40010.0
77076,34851.0
77077,53158.0
77078,16753.0
77079,30669.0
77080,48734.0
77081,42725.0
77082,49920.0
77083,71810.0
77084,99266.0
77085,16404.0
77086,27720.0
77087,38191.0
77088,52924.0
77089,51184.0
77090,34201.0
77091,23361.0
77092,35332.0
77093,42639.0
77094,8547.0
77095,68458.0
77096,34891.0
77098,12720.0
77099,45234.0
77201,0.0
77336,12022.0
77338,34410.0
77339,39840.0
77345,28239.0
77346,54627.0
77373,55927.0
77375,41919.0
77377,30791.0
77379,72579.0
77388,40175.0
77389,24561.0
77396,45778.0
77401,17874.0
77429,74313.0
77433,55563.0
77447,13542.0
77449,95615.0
77450,70538.0
77484,10898.0
77493,23628.0
77502,36712.0
77503,25103.0
77504,24922.0
77505,23550.0
77506,35875.0
77507,0.0
77520,37735.0
77521,50406.0
77530,30368.0
77532,27208.0
77536,31295.0
77547,9782.0
