Zipcode,Total Travel Time,Travel Time Less than 5 minutes,Travel Time 5 to 9 minutes,Travel Time 10 to 14 minutes,Travel Time 15 to 19 minutes,Travel Time 15 to 19 minutes,Travel Time 20 to 24 minutes,Travel Time 25 to 29 minutes,Travel Time 30 to 34 minutes,Travel Time 35 to 39 minutes,Travel Time 40 to 44 minutes,Travel Time 45 to 59 minutes,Travel Time 60 to 89 minutes,Travel Time 90 or more minutes
77076,13950.0,249.0,505.0,808.0,1164.0,1164.0,1893.0,575.0,5196.0,328.0,466.0,1727.0,846.0,193.0
77077,30136.0,326.0,2296.0,2957.0,4465.0,4465.0,5059.0,1756.0,5024.0,1395.0,1525.0,3166.0,1609.0,558.0
77078,5483.0,42.0,306.0,208.0,573.0,573.0,1018.0,381.0,1519.0,136.0,257.0,496.0,331.0,216.0
77079,14401.0,268.0,1109.0,1937.0,2456.0,2456.0,2062.0,992.0,2401.0,535.0,650.0,1282.0,473.0,236.0
77080,22368.0,259.0,1355.0,3450.0,3712.0,3712.0,3613.0,1222.0,4570.0,797.0,862.0,1272.0,1083.0,173.0
77081,22680.0,337.0,1019.0,2876.0,2754.0,2754.0,3548.0,788.0,7002.0,264.0,764.0,1106.0,1881.0,341.0
77082,27720.0,421.0,1194.0,2408.0,4105.0,4105.0,4098.0,1782.0,5263.0,1382.0,1513.0,2729.0,2335.0,490.0
77083,34254.0,237.0,924.0,2058.0,3653.0,3653.0,4872.0,2163.0,8198.0,1462.0,1792.0,5005.0,3143.0,747.0
77084,50113.0,588.0,2893.0,3589.0,5462.0,5462.0,6159.0,2208.0,11389.0,1478.0,2807.0,6939.0,5457.0,1144.0
77085,7929.0,151.0,115.0,457.0,1217.0,1217.0,1573.0,499.0,1928.0,155.0,504.0,528.0,707.0,95.0
77086,11478.0,65.0,726.0,1135.0,1083.0,1083.0,1743.0,588.0,2278.0,433.0,863.0,1343.0,940.0,281.0
77087,15359.0,275.0,987.0,1870.0,2396.0,2396.0,2514.0,734.0,2841.0,445.0,466.0,1407.0,1065.0,359.0
77088,21882.0,109.0,863.0,1695.0,2414.0,2414.0,3983.0,1236.0,5315.0,622.0,1203.0,2313.0,1611.0,518.0
77089,25953.0,181.0,1426.0,2566.0,3779.0,3779.0,2940.0,1556.0,4722.0,1235.0,1012.0,3065.0,2766.0,705.0
77090,18555.0,151.0,1147.0,2299.0,2371.0,2371.0,2910.0,960.0,3699.0,423.0,576.0,2033.0,1632.0,354.0
77091,9586.0,97.0,239.0,498.0,1197.0,1197.0,1757.0,398.0,2539.0,384.0,440.0,1233.0,503.0,301.0
77092,18497.0,303.0,1073.0,1872.0,3196.0,3196.0,2789.0,990.0,4157.0,532.0,964.0,1540.0,1035.0,46.0
77093,15599.0,238.0,720.0,1336.0,1767.0,1767.0,2266.0,1033.0,4416.0,371.0,461.0,1533.0,1142.0,316.0
77094,3984.0,71.0,159.0,341.0,555.0,555.0,577.0,193.0,725.0,204.0,134.0,689.0,281.0,55.0
77095,34610.0,623.0,1681.0,3252.0,3281.0,3281.0,3282.0,1705.0,5848.0,1599.0,1864.0,5647.0,4810.0,1018.0
77096,17850.0,296.0,660.0,1519.0,3067.0,3067.0,3829.0,1506.0,3597.0,323.0,640.0,1479.0,700.0,234.0
77098,8313.0,124.0,814.0,1534.0,1990.0,1990.0,1647.0,635.0,871.0,219.0,167.0,137.0,113.0,62.0
77099,22287.0,181.0,1099.0,2089.0,3435.0,3435.0,3433.0,1902.0,3991.0,854.0,1112.0,1987.0,1600.0,604.0
77201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77336,5427.0,363.0,188.0,291.0,154.0,154.0,624.0,238.0,929.0,108.0,248.0,1053.0,1009.0,222.0
77338,16493.0,294.0,1146.0,1931.0,1967.0,1967.0,2210.0,810.0,3044.0,635.0,636.0,2213.0,1190.0,417.0
77339,19368.0,231.0,1623.0,2567.0,2529.0,2529.0,2050.0,425.0,2042.0,809.0,1193.0,3811.0,1559.0,529.0
77345,12495.0,149.0,652.0,1223.0,1566.0,1566.0,1232.0,456.0,1549.0,209.0,679.0,2260.0,2106.0,414.0
77346,28314.0,390.0,1661.0,2316.0,3242.0,3242.0,3614.0,1429.0,4036.0,1168.0,1340.0,5217.0,3194.0,707.0
77373,27214.0,573.0,795.0,1930.0,3251.0,3251.0,3818.0,1838.0,5315.0,1118.0,1267.0,3903.0,2729.0,677.0
77375,20080.0,498.0,1445.0,1690.0,2482.0,2482.0,2280.0,1330.0,2588.0,918.0,1272.0,2995.0,2101.0,481.0
77377,14967.0,623.0,476.0,1767.0,1764.0,1764.0,1592.0,738.0,1979.0,476.0,722.0,2245.0,2171.0,414.0
77379,36592.0,853.0,2317.0,2784.0,4092.0,4092.0,4123.0,2226.0,5395.0,1465.0,2137.0,5263.0,4576.0,1361.0
77388,21440.0,274.0,1005.0,1409.0,2626.0,2626.0,3233.0,1539.0,4037.0,666.0,757.0,2918.0,2377.0,599.0
77389,12890.0,201.0,394.0,781.0,1543.0,1543.0,1831.0,742.0,1819.0,472.0,595.0,2260.0,1653.0,599.0
77396,23336.0,108.0,824.0,1893.0,3285.0,3285.0,3188.0,1452.0,4069.0,1043.0,1366.0,3044.0,2682.0,382.0
77401,8182.0,152.0,724.0,878.0,1578.0,1578.0,2061.0,589.0,1357.0,185.0,119.0,252.0,140.0,147.0
77429,37280.0,472.0,1805.0,3716.0,3756.0,3756.0,4100.0,1996.0,4973.0,1889.0,2234.0,6151.0,5101.0,1087.0
77433,29866.0,349.0,1032.0,1937.0,2598.0,2598.0,2809.0,1540.0,4630.0,1291.0,2239.0,5966.0,4030.0,1445.0
77447,6117.0,159.0,199.0,293.0,327.0,327.0,455.0,195.0,1036.0,206.0,250.0,1289.0,1364.0,344.0
77449,51635.0,312.0,2264.0,3815.0,5931.0,5931.0,5348.0,2724.0,8612.0,1913.0,3858.0,8807.0,6423.0,1628.0
77450,33229.0,467.0,2003.0,3153.0,3187.0,3187.0,3587.0,1486.0,5788.0,1275.0,1836.0,5648.0,4067.0,732.0
77484,4708.0,152.0,415.0,339.0,589.0,589.0,553.0,128.0,362.0,270.0,272.0,621.0,841.0,166.0
77493,13172.0,155.0,978.0,1492.0,1418.0,1418.0,1668.0,564.0,1525.0,290.0,821.0,1743.0,1929.0,589.0
77502,14675.0,196.0,1231.0,2222.0,2269.0,2269.0,2203.0,1042.0,2469.0,298.0,502.0,1058.0,1054.0,131.0
77503,10111.0,84.0,783.0,1491.0,1440.0,1440.0,1493.0,977.0,1737.0,409.0,337.0,689.0,443.0,228.0
77504,10004.0,225.0,961.0,999.0,1664.0,1664.0,1920.0,774.0,1393.0,252.0,189.0,765.0,779.0,83.0
77505,11871.0,183.0,883.0,1763.0,1814.0,1814.0,1859.0,779.0,1615.0,591.0,362.0,1096.0,794.0,132.0
77506,13823.0,290.0,1259.0,1767.0,2063.0,2063.0,1903.0,813.0,2565.0,246.0,648.0,1007.0,845.0,417.0
77507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77520,14625.0,416.0,1632.0,2577.0,3277.0,3277.0,2056.0,580.0,1540.0,367.0,203.0,1001.0,537.0,439.0
77521,23032.0,361.0,2581.0,3393.0,4171.0,4171.0,3743.0,1367.0,2823.0,398.0,733.0,1623.0,1416.0,423.0
77530,12752.0,217.0,1036.0,1643.0,1758.0,1758.0,2038.0,832.0,2461.0,290.0,661.0,1056.0,575.0,185.0
77532,12234.0,388.0,835.0,971.0,948.0,948.0,1343.0,503.0,2168.0,740.0,902.0,2031.0,1202.0,203.0
77536,14749.0,435.0,1896.0,2032.0,2734.0,2734.0,1904.0,878.0,2126.0,669.0,380.0,1051.0,547.0,97.0
77547,3998.0,74.0,268.0,432.0,892.0,892.0,482.0,247.0,724.0,238.0,147.0,254.0,101.0,139.0
77562,4111.0,206.0,275.0,393.0,887.0,887.0,790.0,273.0,560.0,201.0,0.0,228.0,237.0,61.0
77571,18200.0,534.0,1678.0,2316.0,2930.0,2930.0,2547.0,1098.0,2799.0,549.0,629.0,1499.0,1304.0,317.0
