Zipcode,Total Travel Time,Travel Time Less than 5 minutes,Travel Time 5 to 9 minutes,Travel Time 10 to 14 minutes,Travel Time 15 to 19 minutes,Travel Time 15 to 19 minutes,Travel Time 20 to 24 minutes,Travel Time 25 to 29 minutes,Travel Time 30 to 34 minutes,Travel Time 35 to 39 minutes,Travel Time 40 to 44 minutes,Travel Time 45 to 59 minutes,Travel Time 60 to 89 minutes,Travel Time 90 or more minutes
77065,17980.0,359.0,1160.0,1591.0,2889.0,2889.0,2314.0,856.0,3325.0,607.0,1180.0,1970.0,1554.0,175.0
77066,15211.0,185.0,835.0,1258.0,1580.0,1580.0,2368.0,995.0,3821.0,359.0,726.0,1652.0,1136.0,296.0
77067,11953.0,107.0,623.0,947.0,1804.0,1804.0,2025.0,846.0,2693.0,145.0,721.0,1200.0,691.0,151.0
77068,4777.0,161.0,320.0,339.0,746.0,746.0,761.0,399.0,722.0,290.0,142.0,613.0,241.0,43.0
77069,7563.0,117.0,482.0,1156.0,742.0,742.0,857.0,477.0,1466.0,433.0,378.0,773.0,493.0,189.0
77070,22195.0,737.0,2132.0,2495.0,2959.0,2959.0,2785.0,1108.0,3167.0,773.0,1384.0,2335.0,1922.0,398.0
77071,11734.0,329.0,397.0,851.0,1768.0,1768.0,2466.0,1151.0,2189.0,361.0,466.0,1051.0,480.0,225.0
77072,25461.0,327.0,837.0,2238.0,3695.0,3695.0,3712.0,1888.0,5849.0,1117.0,931.0,3156.0,1353.0,358.0
77073,16097.0,144.0,611.0,1249.0,2695.0,2695.0,2616.0,1064.0,3123.0,718.0,797.0,1584.0,1159.0,337.0
77074,15357.0,237.0,519.0,1361.0,2315.0,2315.0,3038.0,1100.0,3481.0,544.0,512.0,1252.0,681.0,317.0
77075,17148.0,385.0,885.0,1727.0,2429.0,2429.0,2719.0,1570.0,3399.0,760.0,755.0,1635.0,669.0,215.0
77076,12214.0,250.0,525.0,1124.0,1093.0,1093.0,2652.0,738.0,3085.0,204.0,556.0,974.0,813.0,200.0
77077,27956.0,577.0,2097.0,3495.0,4005.0,4005.0,4240.0,1837.0,4851.0,1042.0,1460.0,2821.0,1094.0,437.0
77078,5072.0,25.0,97.0,282.0,744.0,744.0,860.0,317.0,1288.0,94.0,119.0,660.0,459.0,127.0
77079,13998.0,254.0,1368.0,1949.0,2147.0,2147.0,2429.0,1017.0,2499.0,544.0,758.0,646.0,274.0,113.0
77080,20633.0,489.0,1614.0,3226.0,3099.0,3099.0,2999.0,1195.0,4413.0,425.0,698.0,886.0,1190.0,399.0
77081,22186.0,372.0,1655.0,3167.0,3529.0,3529.0,3458.0,1014.0,4011.0,516.0,403.0,2113.0,1568.0,380.0
77082,23754.0,175.0,1369.0,2136.0,4024.0,4024.0,2945.0,1887.0,4094.0,924.0,1280.0,3005.0,1341.0,574.0
77083,32597.0,149.0,851.0,1928.0,3847.0,3847.0,4928.0,2031.0,7197.0,1439.0,1710.0,5110.0,2705.0,702.0
77084,45182.0,532.0,2217.0,3272.0,4629.0,4629.0,6005.0,2634.0,9598.0,1605.0,2232.0,6141.0,5349.0,968.0
77085,6846.0,29.0,92.0,355.0,1263.0,1263.0,1392.0,472.0,1789.0,96.0,175.0,695.0,332.0,156.0
77086,10517.0,68.0,529.0,573.0,1402.0,1402.0,1669.0,709.0,2492.0,278.0,329.0,1182.0,882.0,404.0
77087,14969.0,405.0,1011.0,1866.0,2115.0,2115.0,2715.0,713.0,2565.0,433.0,562.0,1503.0,883.0,198.0
77088,20645.0,116.0,718.0,1274.0,2981.0,2981.0,3502.0,1469.0,5084.0,673.0,807.0,2185.0,1379.0,457.0
77089,24509.0,472.0,1498.0,2229.0,3930.0,3930.0,4198.0,1561.0,4501.0,707.0,1215.0,2568.0,1044.0,586.0
77090,14550.0,160.0,961.0,1651.0,2290.0,2290.0,2348.0,774.0,2645.0,688.0,468.0,1430.0,865.0,270.0
77091,8953.0,277.0,694.0,650.0,1113.0,1113.0,1350.0,607.0,2221.0,209.0,252.0,767.0,590.0,223.0
77092,15097.0,135.0,983.0,1634.0,1969.0,1969.0,2589.0,1093.0,3227.0,679.0,522.0,1215.0,643.0,408.0
77093,14926.0,390.0,781.0,1550.0,1971.0,1971.0,2566.0,780.0,3628.0,303.0,556.0,976.0,969.0,456.0
77094,3659.0,39.0,238.0,302.0,478.0,478.0,391.0,153.0,647.0,253.0,214.0,581.0,302.0,61.0
77095,33197.0,508.0,1754.0,2571.0,2808.0,2808.0,3500.0,1661.0,6444.0,1759.0,1834.0,5609.0,3781.0,968.0
77096,15095.0,182.0,869.0,1673.0,2155.0,2155.0,3705.0,1328.0,2767.0,430.0,532.0,782.0,497.0,175.0
77098,7662.0,184.0,917.0,1627.0,1721.0,1721.0,1119.0,415.0,1005.0,84.0,48.0,245.0,159.0,138.0
77099,20585.0,87.0,654.0,1774.0,2685.0,2685.0,4970.0,1757.0,3739.0,1026.0,1133.0,1366.0,986.0,408.0
77201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77336,5209.0,134.0,336.0,151.0,393.0,393.0,584.0,278.0,876.0,215.0,344.0,932.0,796.0,170.0
77338,14554.0,104.0,1571.0,2088.0,2495.0,2495.0,1915.0,817.0,2472.0,524.0,601.0,1215.0,593.0,159.0
77339,18327.0,478.0,1932.0,1731.0,2298.0,2298.0,2227.0,785.0,2859.0,645.0,966.0,2728.0,1410.0,268.0
77345,11361.0,202.0,639.0,1081.0,1463.0,1463.0,751.0,528.0,1734.0,464.0,807.0,1683.0,1491.0,518.0
77346,25286.0,509.0,1294.0,1837.0,2846.0,2846.0,2631.0,1772.0,3690.0,1335.0,1866.0,4625.0,2407.0,474.0
77373,25961.0,334.0,1274.0,2156.0,3608.0,3608.0,4103.0,1966.0,4162.0,806.0,1115.0,3743.0,2013.0,681.0
77375,16581.0,386.0,1044.0,1747.0,1993.0,1993.0,2247.0,996.0,2573.0,513.0,774.0,2051.0,1705.0,552.0
77377,12905.0,143.0,980.0,1274.0,1496.0,1496.0,1197.0,664.0,2182.0,452.0,1008.0,1851.0,1362.0,296.0
77379,33399.0,632.0,2000.0,3942.0,3699.0,3699.0,4112.0,1879.0,5301.0,1262.0,2028.0,4524.0,3498.0,522.0
77388,19618.0,177.0,1453.0,1691.0,2445.0,2445.0,2667.0,1571.0,3300.0,818.0,975.0,2505.0,1653.0,363.0
77389,8740.0,68.0,332.0,510.0,954.0,954.0,1456.0,396.0,1516.0,469.0,536.0,1096.0,1097.0,310.0
77396,18280.0,187.0,670.0,1465.0,3414.0,3414.0,3023.0,1470.0,3455.0,632.0,689.0,2009.0,740.0,526.0
77401,8503.0,339.0,766.0,1471.0,1834.0,1834.0,2105.0,381.0,1094.0,67.0,73.0,305.0,54.0,14.0
77429,32669.0,752.0,1719.0,2876.0,3565.0,3565.0,3734.0,1522.0,5273.0,1269.0,1880.0,4973.0,4148.0,958.0
77433,20083.0,323.0,549.0,1239.0,1746.0,1746.0,2191.0,992.0,3257.0,1035.0,1414.0,3784.0,2882.0,671.0
77447,5022.0,147.0,89.0,329.0,464.0,464.0,406.0,248.0,806.0,270.0,344.0,705.0,960.0,254.0
77449,38557.0,536.0,1869.0,2610.0,4594.0,4594.0,3858.0,1430.0,8022.0,1720.0,2798.0,5190.0,4618.0,1312.0
77450,31413.0,446.0,2172.0,3612.0,3042.0,3042.0,2975.0,1553.0,5558.0,1393.0,2326.0,4751.0,3235.0,350.0
77484,4805.0,208.0,489.0,309.0,373.0,373.0,223.0,57.0,556.0,124.0,375.0,1054.0,802.0,235.0
77493,10566.0,387.0,771.0,1555.0,1052.0,1052.0,1437.0,496.0,1282.0,297.0,410.0,1533.0,1073.0,273.0
77502,13777.0,331.0,1261.0,1635.0,1835.0,1835.0,2531.0,891.0,2981.0,112.0,490.0,770.0,624.0,316.0
77503,9109.0,143.0,816.0,1472.0,1608.0,1608.0,1973.0,521.0,992.0,181.0,276.0,733.0,221.0,173.0
77504,10078.0,259.0,929.0,1215.0,1536.0,1536.0,1381.0,806.0,1574.0,277.0,593.0,1031.0,354.0,123.0
77505,11246.0,260.0,970.0,1337.0,2053.0,2053.0,1693.0,747.0,1577.0,317.0,346.0,1207.0,616.0,123.0
77506,13209.0,255.0,1178.0,1777.0,2663.0,2663.0,1669.0,901.0,2372.0,277.0,343.0,872.0,746.0,156.0
77507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77520,13841.0,275.0,1332.0,2077.0,2973.0,2973.0,1726.0,643.0,2068.0,238.0,459.0,778.0,862.0,410.0
77521,19523.0,961.0,2132.0,3498.0,3499.0,3499.0,2535.0,798.0,2341.0,312.0,692.0,1177.0,1100.0,478.0
77530,12306.0,392.0,1071.0,1365.0,1963.0,1963.0,1712.0,738.0,2501.0,382.0,356.0,1086.0,473.0,267.0
77532,10563.0,96.0,562.0,809.0,1371.0,1371.0,926.0,867.0,1842.0,471.0,652.0,1810.0,930.0,227.0
77536,14595.0,475.0,1582.0,2118.0,2330.0,2330.0,2417.0,790.0,1802.0,426.0,545.0,1193.0,713.0,204.0
77547,3592.0,32.0,381.0,293.0,753.0,753.0,536.0,458.0,495.0,16.0,219.0,314.0,50.0,45.0
77562,4217.0,173.0,297.0,348.0,744.0,744.0,703.0,181.0,490.0,128.0,197.0,517.0,345.0,94.0
77571,17142.0,729.0,1737.0,2574.0,2542.0,2542.0,2752.0,901.0,2616.0,428.0,713.0,1283.0,750.0,117.0
77586,9981.0,185.0,1027.0,1846.0,1478.0,1478.0,1218.0,661.0,1113.0,314.0,252.0,1000.0,751.0,136.0
77587,6496.0,252.0,729.0,762.0,962.0,962.0,730.0,305.0,1182.0,128.0,194.0,523.0,573.0,156.0
77598,13001.0,284.0,1935.0,2240.0,1882.0,1882.0,2043.0,622.0,1558.0,306.0,305.0,1089.0,654.0,83.0
